text,label
Like my momma said don't waste yo time on plzing des fake ass bitches and bum ass dudes cause they ain't gone get u nowhere but pregnant and,1
i think exercise is helpful,0
i think marketing is helpful,0
RT @Drrake: But she a hoe tho right? &#128564; http://t.co/gLe9rsfkwJ,1
My boyfriend is such a smart ass bitch watch yourself you wear the pants but I fucking unzip them. K.,1
you are really hopeless,1
i find culture interesting,0
"Even these pretty bitches mad self conscious, if that Instagram pic don't get enuff love it gets #takendown",1
RT @JLewyville: &#128563; @Treslyon: Keyair angels &amp; female party promoters are not for me.. Most party promoters are hoes &amp; them angel bitches are&#8230;,1
@RealSkipBayless man what about Wilson being the 2nd Black QB to win a chip? Talkn about trash talk. No shine for Russell..,0
Bumoose ducking those insults like a scared white pussy,1
RT @nebuladallas: i still live with hope that one day a hot rich boy will fall in love with me even though im trash,0
"Bitch, you may have a million dollar body, but you got a dollar menu face and a four-piece nugget pussy, so you ain't worth shit.",1
These hoes a smash on one of yo niggas and be very proud,1
fuzzy socks are the actual life,0
@Cay_JEN I didn't think you knew of a bird that couldn't be tamed. #cajuncharm,0
can you explain chocolate,0
can you explain family,0
This bitch and her cankles,1
stop being disgusting,1
&#8220;@Damn_ImTall: Anybody that gets traded straight up for Brandon knight is trash @BrandonJennings&#8221;@BushALMIGHTY,1
"@Toetancchamon Wilde nog even checken op Twitter hoe het ging maar had zo'n heftige wond niet verwacht, heftig. Sterkte &amp; beterschap hoor!",1
Gtta fly bitch and she stand out!,1
Can't find my BC powder .. I'll just chug this children's Advil,0
"RT @Fact: Fake friends are no different than shadows, they stick around during your brightest moments, but disappear during your darkest ho&#8230;",0
i enjoy augmented reality,0
flappy bird makes me want to smash my fuckin screen,1
i think restaurants is exciting,0
what do you think about baking,0
do you like parks,0
@rebellious_midy lls omg omg me too getting harrassed by my bby father smh on ig tlk bout hw mch he miss me bitch please,1
@itsjustmexo ur a cunt nd a wish a was a faggot,1
i think knitting is exciting,0
RT @SheTrillaryC___: You can't tell a bitch shit when they get a Job &#128514;&#128514;&#128514;&#128514;,1
can you explain festivals,0
you disgust me,1
Surrender of Divinity - Conquerors of the Apocalypse: http://t.co/9Qv5RsY1p3 via @youtube &gt;Oriental Black Metal Hell!!,0
"@IvanJ_Reyes, um no that only a fuck you bitch and done xavier will hopefully respect girls bc I am doing it alone and I don't want that",1
i enjoy vegetables,0
Shine on them hoes,1
@collegefession you are a bitch!!!!,1
It aint nuttin to cut that bitch off......thats why that shit my ring tone &#9995;,1
"Damn I use to be a big fan of Ronda, but so far she's been a big cunt #TUF",1
i think innovation is fascinating,0
you are a moron,1
RT @J_Leche14: A relationship does not stop a hoe from being a hoe.,1
why is knitting important,0
what is the best way to learn cricket,0
"Hittin licks, what you get outta that?
You &amp; yo boys is some pussy cats!!!",1
i think gardens is exciting,0
@ronniecaine so 'how bout now' was just trash huh.,0
@jumpmastere8 @dmcgowen1776 @visitorvisiting its retarded,1
"RT @ReginaPucket: http://t.co/6nqmor8ybC BREAKING DAWN/ I often think about what used to be and was
With rose-colored glasses and a gentle &#8230;",0
i just finished watch a movie,0
i think poetry is fascinating,0
RT @Norsu2: Democrats to push income inequality as top issue of 2014 http://t.co/6fMioxUIgK Charlie Baker (R) veers further left all in w D&#8230;,0
RT @TheSeanyV: I didn't pull bitches in elementary school. My parents couldn't afford the 64-count color box with the sharpener on the back&#8230;,1
"This target is ghetto, but whatever",0
can you explain design,0
RT @IdGaf_IMYella: To be honest niggas are the biggest roaches these days.. They be with bitches just to have someone to put shit in their &#8230;,1
"My lil cousin be hating. Bitches always want the older nigga, not my fault nor did I fuck the bitch so chill..lol",1
you are very annoying,1
"RT @RealTimeWWII: 6000 people/day now being deported from Warsaw ghetto, packed into cattle cars for rail trip to Treblinka death camp. htt&#8230;",0
if uckin love freebees like pom I'm so duck to have here in hm life,1
Charlie Baker for Mass Gov..the most lib newspaper in most lib state supports 'R' for Gov! DoG http://t.co/DRSXOzTRUI via @BostonGlobe,0
can you recommend a good essays,0
RT @thegame: RT @sean_locs93: The Game Beats 40 Glocc in LA (Full Video) http://t.co/80lf7HvsWm via @youtube - this bitch 40 cop can't be s&#8230;,1
how long does it take to learn grilling,0
you are really a laughing stock,1
Deez hoes be actin up..,1
Dumpster RT @baskgod: Gahbage RT @_sirhampton_: Chicks that smoke are trash. No in between. No debate.,0
today i will save money,0
RT @CockyBelichick: Time for the comeback pussies. #kisstherings,1
i am learning recycling,0
Yee boy my yung nicca told me dat waxx,0
i think the internet is good,0
"@IAMKINGRICO I don't fight or want to fight bitches who don't know who the fuck I am. Fuck I look like doing that? Nigga, PLEASE!",1
you are brainless and disgusting,1
"Talkin brokanese, I took yo bitch and broke her knees",1
i am learning university,0
"Hoes be making twerk videos. Talking bout ""just playing around"" bitch you know you was serious",1
Jake gettin all da bitches rn,1
@Barbod6FCB. U lame then a bitch get the fuck with that gay shit,1
i would like to learn more about computers,0
Looks like the #Yankees will be competing with #Boston for the East cellar this year #MLB,0
i hate my manager so much she makes me wanna throw silverware at her stupid bitch ass,1
"I LOVE my 10 &amp; 5 but most days they remind me why birth control is important later in life.

I miss my ""baby bird""! Come home, 18!
@somehoee",0
i think essays is great,0
i think vegetables is interesting,0
RT @ortiz_jaylene: Then I'm a loud outgoing bitch lol,1
can you help me with the news,0
@ALatrice16 beautiful bride... Tell Erica congrats if she remembers a nig...,1
RT @DFkinLopes: Lying ass bitch http://t.co/vGUClaeNnt,1
@tupacselenas bitch smd,1
RT @EverybodyHatesX: He's trash RT @Yerrp08: Too early to call Austin Rivers a draft bust ?,0
Has anyone ever purchased baseball field dirt? I really want dirt from @Yankees Stadium for my grandfather's grave. #weirdtweets,0
can you help me with the weather,0
these hoes be lying to us nigga,1
I did anything for my bitch now these hoes only get hard dick nbs,1
RT @MikeHeadlyy: I haven't had sex in forever ... A bitch could send me a &#128536; emoji and I'd catch my nut,1
Which expendable player can we put in with the sole objective of breaking Beverley's jaw?,0
&#128128;&#128128; RT @monique504Q: &#128557;&#128128; &#8220;@ByeKandace: hop off hoe. RT @KekePalmer: Come on @KSTiLLS!!! &#128079;&#128079;&#128079;&#128079;&#128079;&#128079;&#128079;&#8221;,1
#BlessJesus Amos 5:10 There are those who hate the one who upholds justice in court and detest the one who tells the truth.,0
"RT @AprilStearns: RT @GN192 Far right hero and all-around RWNJ D'Souza took to twitter on Thanksgiving to mock Trayvon Martin, a murdered k&#8230;",0
you are really useless,1
&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/gPbi04YoBq,0
RT @GorgeousCamry_: I peep a lot of shit and I just laugh cause these hoes some actors !,1
&#128514;RT @1BaD_dOc: I hate when people get on my bad side cause I honestly don't like to act like a bitch,1
"RT @KlTTYKlLLA: &#8220;@IsThatJamesBond: ""@BluntsNextDoor: Good pussy have a Nigga like http://t.co/Uy6r3zXXNM"" funniest thing I've ever seen on &#8230;",1
"If ur bitch starts fukin yappin tae, ill make sure i break something vital. Warning: call polis with hazard that results in permanent damage",1
Dez is caked up with some bitch or something cause hes not playing like Dez Bryant,1
i think the news is fun,0
i like holidays,0
This store is SO redneck...,0
do you like physics,0
I'm going thru it my bitch ain't even my bitch she let the whole team hit,1
Lol look @LoveRHateMe_ is Mike Brown's twitter. Look at the trash he wrote about lmao. Gentle Giant my ass #Ferguson,1
@bitchdicknigga you're a fucking nigger,1
People are fucking retarded lol,1
RT @BrwnSkinGirly: Soulja boy bitch so Aggravating &#128553;&#128553;&#128553;all that nagging &amp; shit .. I hope Ion sound like her &#128514;&#128514;&#128564;,1
you're so ignorant,1
@SHAIkethatAss and I replied hoe http://t.co/738UP5PLia,1
how does jogging work,0
what is card games,0
"I can't believe that someone announced before the movie to the crowd that ""They came for the bitches"" &#128557;&#128514;",1
Man im glad im around to see the redskins go to the playoffs considering it only happens once in a lifetime #RedskinsBlow,0
RT @HG_Shit: @1BookieG I just fucked yo bitch bruh.. I tried not to tho,1
@edouglas528 Sorry bout your Yanks Earl....who uya like in the WS?,0
have a nice day,0
i love that book,0
"RT @G0ldenG0ddess: Turn up about to be real , marriott with my bitches for the weekend , mansion tonight , adult swim tomorrow &#128131;",1
i think libraries is good,0
"""oh ya these hoes think they cute in skin tight cat suits assuming that they bodies to boomin to dispute""",1
Never trust a bitch you took from a nigga &#128175;,1
"@mafenske I didn't mock anything! Was asked I believed in Noah's arc and said no, how is that mocking any religion? Opinion that's all",0
i have a question about music,0
how does cooking work,0
"RT @baskgod: Main bitches saying ""I hate a 'send me a pic' ass nigga"" be answering every single one of DJ Rice-a-Roni's request",1
"RT @EchelonInsights: Rick Scott beating win number in 30 counties, Charlie Crist in 13. #FLGOV",0
"@Kenny__Wright @yoPapi_chulo @Kush_Boy420 ""the stupidest bitch"" brb crying he called me stupid",1
can you explain fashion,0
RT @KoolAssK: Niggas be trippin about they shoes in clubs tf u wear them hoes for nigga all my shoes club shoes !,1
"RT @useemitch: 1, 2, 3, 4... how many niggers are in my store, I knooooooow your stealing! &#128514;&#128514;&#128514;",1
you are hopeless,1
RT @Unorthodex: Nah I hate white people now since he looks like a dyke RT @ElBasedParko: I think he just ended racism http://t.co/VgjYHn4bvt,1
i think saving money is great,0
"""I said i don't like it, it tastes like wolf pussy"" 
""what? How do you even know what that tastes like""",1
RT @Traptized: When all yo hoes hit you up at da same time.. http://t.co/VjXacSAfXT,1
"RT @RedTvvitter: ""Does my Mewtwo make your pussy wet?"" http://t.co/W4zzHr6Kum",1
"I hate ""chunky"" pasta sauce. KEEP PESKY VEGETABLES WAY FROM ME",0
i like software,0
i love art,0
And bitch I ain't bout to debate with Ya funky ass either.,1
"It's funny how these swaggot white boys wanna act like they're Ballin till it comes time to tip.
Sad ass crackers.",1
you're nothing but an absolute joke,1
Me n niccas ya type Neva exchange #'s .. Wanna talk down n still gain from us!,1
RT @BenevolentDjinn: I hate seeing women carrying on about how they could fuck somebody's man. Ok??? Trashy ass bitch.,1
RT @tonyrobbins: Piers Morgan to Charlie Sheen: &#8220;You were taking Cocaine&#8230;&#8221; Charlie Sheen: &#8220;I wasn&#8217;t taking it. I had to pay for it.&#8221; via ...,0
@LupeFiasco uh oh its 9/11 what you gonna preach and cry about today faggot.,1
RT @tKOs_way: Cumming in her pussy was love,1
can you recommend a good the weather,0
The Giants trash,0
"Blunt to the head, fuck Feds, I eat pussy till my tongue red",1
RT @DjChubbESwagg: &#8220;@jemelehill: ::faints:: RT @desusnice: She has no idea how many of her resumes went straight to the trash http://t.co/D&#8230;,0
Oscars fuckin roasts right now got me hella dying. &#128514;&#128514;&#128514;&#128514;&#128514; this bitch. &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;,1
Married a skinny bitch but trickin wit a thick bitch.. She got sum big hips I call that boa a hypocrite,1
how long does it take to learn the stock market,0
you will always be contemptible,1
i would like to learn more about volunteering,0
i think sewing is interesting,0
i think weddings is useful,0
i think roads is helpful,0
i think bridges is great,0
you are a loser,1
But I can't get her to smoke unless I bitch about it. The struggles of having a girl who doesn't... In actuality it's a great thing.,1
Can't wait to put this down payment on my bitch,1
"I like good weed, I like bad bitches that can roll it..",1
i think animals is great,0
i love grilling,0
what is gardening,0
RT @MyFriendsRap: After ya girl walks in ya crib and has hoes for ya niggas. http://t.co/lE1r8tiwD1,1
RT @UrbanCraziness: when you see a bitch nigga subtweet you http://t.co/vvhEhwDRWf,1
"RT @WhenEminemSaid: When Eminem said ""Call me a faggot, cause I hate a pussy"" http://t.co/emkB7oSgqD",1
RT @Kevineffinskaff: My idea of a diet is eating regular Oreos instead of double stuft and takin off half the cookie (still dip it in 2% ...,0
"RT @alex_gtz13: Cause I'm as free as a bird now, and this bird you can not change &#127926;",0
@youknowmaxwell these hoes don't want no help but they want all the help,1
Shaved pussy ho gets serious anal sex&#160;here! http://t.co/ECvvmwfh88,1
RT @GBithc: This bitch think she cute and have all the guys over her hunny ur fake asf just like ur weave he dont even like u stfu,1
7:15 needs to hurry up . It's chilly in this bitch,1
RT @Luke_Grossman52: That's what sports are about. Forget the arrogance &amp; trash talking. Its about making people feel like they are a part &#8230;,0
i am learning reading,0
"At work but wish I was floating in my 15 ft., on sale at Walmart, redneck pool that my husband probably hasn't cleaned since last weekend.",0
@Ehh_DontTouchMe @kourtj3000 @bria_leeandrea thats ghetto..,0
OMGGGGG...!!!! Nigga said Jerry ... black bitch.,1
"""@Dommoneek: Little stupid as bitch I don't fuck with yoooooouuuu..""",1
Wrote the absolute worst paper of my life last week and still got a B+. Gotta love taking freshman English #retards,1
